game_id,game_duration,champion,win,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,damageSelfMitigated,timeCCingOthers,totalDamageTaken,goldEarned,goldSpent,totalTimeCrowdControlDealt
3921608316,943,117,True,8,5,36,4,2,2,269,1,0,0,0,27293,20877,5880,535,11864,9985,1499,380,3345,5716,39,13038,11426,9450,192
3921563682,1048,7,True,5,8,22,2,1,2,192,0,0,0,0,49294,39573,7651,2069,21496,19513,1668,315,3483,11718,8,16412,11792,10135,66
3921489438,1522,203,True,17,12,25,3,3,7,169,4,1,0,0,155168,15075,139147,945,41666,7589,33181,895,17175,23582,2,35519,19677,17000,33
3920423371,1238,61,True,14,7,32,4,3,5,262,1,1,0,0,118789,107073,8784,2932,37289,35673,1154,462,4992,9966,29,17044,16494,13100,408
3920389897,1221,34,False,8,9,20,3,1,1,203,0,0,0,0,98487,91531,6533,422,33828,32225,1290,312,5087,7909,64,24069,14404,14250,780
3920336865,679,51,True,10,3,18,4,1,3,331,0,0,0,0,46737,304,43502,2929,15603,304,13735,1563,3178,4460,17,9309,10059,9975,33
3920324522,767,131,True,4,6,27,2,2,1,193,1,0,0,0,38585,33179,4926,480,17175,15360,1454,360,1966,9939,8,12587,8681,7350,29
3920278383,1637,18,True,25,12,33,5,3,7,304,4,1,0,0,219837,18404,180939,20493,78305,2275,64781,11248,10542,12197,3,34904,22506,17500,8
3920265116,1043,236,False,9,11,17,4,2,2,223,2,0,0,0,71049,6947,63491,610,18528,4430,13487,610,329,12855,0,20465,13198,12700,24
3919392289,857,42,True,10,7,13,4,3,3,197,2,1,0,0,58612,50203,8134,275,20811,19177,1359,275,2172,7441,2,14130,11685,10175,58
3919328163,1106,91,False,18,12,20,4,4,5,164,4,1,1,0,80932,0,79017,1914,37477,0,35747,1729,4040,26105,12,28883,15069,14550,196
3919353553,1119,104,True,19,6,28,5,2,5,224,3,0,0,0,134266,2505,126087,5672,48100,2280,44901,917,10130,35646,29,33779,17361,14400,248
3919330774,993,17,True,14,9,17,5,3,4,196,2,1,0,0,55044,45909,8280,855,24419,21810,1974,635,4017,8221,45,18393,13416,12800,267
3919281388,669,4,False,3,6,6,0,1,0,160,0,0,0,0,42808,38155,4452,200,10317,9793,324,200,1352,3048,10,8689,8057,5735,125
3919206967,1369,517,False,10,15,19,2,1,3,196,0,0,0,0,68011,64349,2642,1020,29599,28405,493,700,6827,24979,35,42251,14226,14210,376
3919144635,1013,12,False,6,10,23,4,1,1,175,0,0,0,0,29227,21912,6579,735,17514,15166,1882,465,7629,17984,54,24595,10634,10350,99
3919170500,1143,61,False,7,6,30,3,2,2,314,1,0,0,0,80255,69952,9523,780,35165,31995,2390,780,3429,5175,26,14956,13185,12800,297
3916945856,1300,117,True,14,4,34,6,3,3,411,4,1,0,0,60952,46805,9256,4890,23504,20536,2482,485,5189,12744,53,16966,15958,12350,389
3916971653,1090,80,False,23,9,7,5,4,6,189,2,1,1,0,84908,1689,80892,2325,37987,735,35186,2065,12221,42569,25,32420,15769,14150,26
3916866584,1548,7,True,23,10,25,6,4,5,184,3,1,1,0,90572,78903,8804,2863,44748,40503,1704,2540,7085,18620,18,31526,19227,17000,38
3915663559,1454,104,False,16,11,18,4,3,4,177,4,1,0,0,155263,2963,151645,655,44328,2213,41460,655,9609,35881,47,38438,18114,16100,322
3915595438,1323,22,True,6,8,28,4,2,1,226,1,0,0,0,135492,6623,121486,7382,30555,3517,26637,400,5343,22021,74,31648,15767,14450,857
3915552183,1355,5,True,17,14,21,4,3,4,180,3,1,0,0,82047,2455,78061,1529,33820,1718,30762,1339,20933,51816,30,47601,17174,15050,192
3914378863,1393,104,False,23,13,17,5,2,6,181,4,0,0,0,211038,2318,200367,8353,45812,1700,43108,1003,5683,43858,31,34581,21167,18000,231
3914453639,1216,51,True,26,7,21,6,4,7,225,4,1,1,0,136661,795,123093,12772,55932,729,47971,7231,7983,17981,30,23501,18594,14900,71
3914380984,964,13,False,21,8,14,8,3,4,165,3,1,0,0,119774,116157,2990,626,46592,45318,647,626,6142,11045,17,20529,15951,14550,36
3914227887,1048,245,False,14,10,7,6,4,3,154,2,1,1,0,87451,76994,9397,1060,27540,23725,2970,845,7955,23874,29,28606,13323,12050,327
3913268779,1571,516,True,11,14,46,3,2,1,124,1,0,0,0,101912,67470,33229,1212,33844,22281,10490,1072,3212,118938,75,60396,17348,16000,2705
3913246808,559,163,True,3,3,11,0,1,0,213,0,0,0,0,24866,20730,3870,265,6155,5572,318,265,1436,2479,9,6955,6516,5885,144
3913231869,1501,51,True,18,9,35,4,3,6,270,3,1,0,0,210611,5115,188546,16950,70813,2692,60469,7651,9072,22929,48,31531,19510,17700,83
3913193768,1000,41,False,5,9,16,2,1,1,204,0,0,0,0,47716,5932,37182,4600,17561,3097,11486,2976,4432,10521,8,18813,10971,10733,133
3913170740,1009,115,False,4,9,19,2,2,1,149,1,0,0,0,66399,61307,4562,530,22088,20741,871,475,216,4967,18,14284,11187,10300,207
3911903695,1083,5,True,20,9,13,5,3,7,147,7,1,0,0,47238,1460,45242,535,17903,1236,16132,535,10895,26597,17,27968,14628,14150,207
3911859603,955,80,False,12,9,9,2,2,4,206,2,0,0,0,39019,1283,36810,925,22323,604,21034,685,5189,23543,21,21126,11623,11300,20
3911823279,1551,96,True,20,13,25,3,2,6,227,6,0,0,0,127789,109162,10177,8450,65055,57020,2496,5538,5850,9827,24,28895,19001,16800,357
3911768257,1524,69,False,11,14,16,4,2,3,227,1,0,0,0,129236,123953,4258,1025,35300,34071,663,565,3685,19365,44,34121,17294,16350,517
3911772549,1219,112,False,13,8,24,6,3,3,257,4,2,0,0,111094,103077,6992,1025,31863,30407,571,885,4037,14253,34,19440,15547,14350,376
3910783029,720,119,True,4,4,17,3,2,1,166,1,0,0,0,38892,0,38657,235,11359,0,11204,155,2388,4696,12,9642,8794,7175,58
3910768131,1348,21,False,7,11,29,2,1,1,198,0,0,0,0,95705,7452,87424,828,38102,4020,33449,633,5740,9720,15,26682,14722,14150,189
3910705101,1127,18,False,13,9,9,3,2,5,141,4,0,0,0,74973,9074,65523,375,19388,1375,17662,350,4153,12768,2,20985,14127,13600,48
3908389245,1116,238,False,10,11,10,3,2,2,143,1,0,0,0,50989,1784,48178,1026,19453,360,18226,866,3441,12882,2,21191,13640,13200,63
3908364419,1304,91,True,19,12,20,5,3,6,152,5,3,0,0,106727,0,105497,1230,31901,0,30911,990,4875,19361,5,28589,17017,13550,146
3908319627,1432,4,False,22,14,23,4,3,6,152,4,1,0,0,136569,125553,9671,1344,56266,52423,2568,1274,972,13026,37,28086,18213,17300,117
3906992531,928,68,True,11,8,17,3,3,3,232,2,1,0,0,48050,40593,4231,3225,20208,18863,554,790,3780,13544,9,19777,11847,10285,96
3906984687,2016,81,False,19,14,38,4,2,6,223,2,0,0,0,204674,24195,178675,1803,69531,11976,55876,1678,3300,15201,9,39807,23318,18250,130
3905737388,990,222,True,10,6,25,4,2,3,260,2,0,0,0,90191,598,80795,8797,26384,218,22951,3214,4069,7117,14,16225,13110,11300,118
3905773107,1115,21,False,8,9,20,3,1,1,235,0,0,0,0,73240,2990,69775,475,21217,967,19774,475,4175,18049,6,23764,12935,12000,113
3905578722,1177,498,True,16,6,25,5,3,5,330,3,1,0,0,139493,735,137942,815,37419,735,35868,815,6132,8676,29,21905,16653,13800,52
3904504840,1125,61,False,3,9,25,0,1,0,188,0,0,0,0,55160,49588,4852,720,17926,16768,753,405,2892,8637,26,18493,11850,11950,261
3904521191,1036,126,False,9,9,12,3,2,3,167,2,0,0,0,100732,11440,88635,656,20280,2469,17529,281,3474,13615,3,19668,12349,10200,69
3904406780,1383,126,True,23,12,7,6,3,7,159,4,1,0,0,120690,2200,117411,1078,39166,1802,36590,773,6962,15605,6,26542,19136,17200,68
3904411836,1673,17,False,19,12,29,5,3,5,319,3,2,0,0,253026,222704,25748,4572,74414,68098,4955,1359,10948,19917,60,37240,21409,18400,768
3904348858,885,82,False,7,12,5,3,2,1,93,1,0,0,0,41028,30697,7379,2952,15928,12116,1974,1836,5818,26614,13,29641,11058,10600,111
3902955034,905,157,False,4,10,7,0,1,0,123,0,0,0,0,43007,1948,38317,2741,8533,478,7783,271,2102,18466,17,17309,9299,8000,29
3902948541,1262,42,False,20,10,16,6,4,4,235,5,3,2,0,133808,118732,14547,528,44600,40505,3567,528,4447,20727,6,32515,17382,14700,1041
3902914974,1435,498,True,16,13,27,3,2,6,140,3,0,0,0,99387,1993,94541,2852,33671,1993,28914,2762,3069,14408,28,30199,17462,14700,67
3902838173,850,7,True,17,3,23,7,2,3,303,4,0,0,0,53235,42793,10177,265,25044,22717,2062,265,2016,8036,12,11203,12585,9700,13
3902811671,1049,236,False,12,8,10,4,2,4,169,2,0,0,0,70041,2891,66805,345,19265,1918,17067,280,910,7124,0,14840,12727,11600,48
3902749020,713,18,True,12,4,15,6,2,3,201,4,0,0,0,59343,8798,44954,5589,18385,1893,13995,2496,907,4400,1,10254,10667,9375,34
3901912112,1382,7,True,16,11,35,4,3,4,232,2,1,0,0,72961,63011,8859,1090,35124,32756,1357,1010,4343,17607,20,30784,17180,14550,23
3901836395,1640,42,True,25,13,31,4,4,7,243,6,3,2,0,173763,141133,22751,9879,60353,53913,5455,984,4393,19599,2,46502,22103,18700,194
3901871299,1335,26,False,14,12,29,2,2,5,167,1,0,0,0,87042,78345,6339,2357,30592,28605,1159,827,10416,8827,35,28387,16548,15450,177
3900494147,872,421,True,8,7,15,3,2,3,150,3,0,0,0,22229,188,20885,1155,14671,156,13440,1075,2588,12689,18,15808,9849,7600,65
3900449328,1069,51,False,12,8,20,4,1,3,213,0,0,0,0,94228,475,85429,8322,23058,409,20328,2321,2629,9489,21,22679,13327,12450,50
3900436224,845,83,False,7,8,13,3,2,2,154,1,0,0,0,36107,6529,28998,579,14920,3992,10573,355,6302,15899,7,21326,10004,9233,76
3900480680,933,64,True,10,7,19,2,2,3,151,2,0,0,0,41024,14648,25806,570,16996,4323,12142,530,5120,24191,9,22841,11209,9400,70
3900387577,1071,17,True,8,7,33,3,1,2,158,0,0,0,0,83382,69012,13424,945,33537,28945,3727,865,2346,7265,44,19615,13649,11150,372
3899383449,1441,222,True,16,8,26,6,3,4,376,2,1,0,0,198227,3435,188076,6715,47647,1461,45886,300,3423,24536,35,34750,18820,16500,160
3899309550,1218,202,True,16,5,16,8,2,3,270,2,0,0,0,112379,9039,102785,554,30392,3478,26384,530,5010,10174,38,18779,16771,13700,114
3899334775,1116,48,True,7,9,27,3,2,2,171,1,0,0,0,37306,2821,33679,805,16167,2757,12705,705,10380,28032,43,35793,11224,10550,315
3897942273,756,201,True,4,5,28,2,1,1,143,0,0,0,0,16378,9620,6363,395,8649,7425,923,300,805,16778,24,13308,8575,7700,172
3897877571,1253,51,False,8,8,21,3,1,1,306,0,0,0,0,89034,4617,84134,282,32893,2436,30268,187,2654,7869,34,23021,13908,13650,108
3897844564,697,81,True,10,4,17,3,2,4,146,3,0,0,0,47087,6743,40109,235,16252,4869,11147,235,377,2489,0,6768,9654,7350,0
3897850328,1120,84,True,11,9,18,4,4,3,195,2,1,1,0,45416,37648,6833,935,20073,17979,1493,600,4051,14318,0,23374,12801,11100,44
3897815089,1133,18,False,15,9,8,3,3,4,169,2,1,0,0,86368,12639,73278,450,28307,3848,24083,375,1879,17559,4,23442,15537,13900,11
3896801140,1570,55,True,14,13,21,5,4,3,212,2,1,1,0,98970,82611,15382,976,40732,36189,3566,976,6381,31398,0,42504,17843,17650,66
3896657336,940,42,True,16,6,14,4,2,5,174,2,0,0,0,72248,61314,9956,977,22315,19733,2326,255,2336,8234,3,16601,13480,10950,123
3896624024,1177,222,True,11,9,29,3,3,3,204,2,1,0,0,119950,1617,110782,7550,38811,755,34453,3602,2403,11827,19,25172,15446,13450,64
3896508522,1116,7,True,17,8,26,4,2,5,181,1,0,0,0,78068,66571,9616,1880,33914,32290,1259,365,3562,15635,10,22039,15746,14550,104
3896514912,959,50,False,8,11,21,4,4,1,141,1,1,1,0,39507,34131,4275,1100,19753,17594,1299,860,6101,13479,27,26846,10881,10600,92
3896480416,1537,236,True,31,14,22,5,3,7,172,6,1,0,0,201523,6335,180616,14571,63981,3413,55369,5199,1879,17228,0,39294,22242,18900,3
3895403123,858,127,True,9,7,26,2,2,2,115,1,0,0,0,66184,62453,3135,595,23008,21662,751,595,2534,6520,41,15869,11242,9700,307
3895389911,770,163,True,8,7,27,2,2,3,134,1,0,0,0,43729,39816,3578,335,18895,17986,713,195,798,3778,20,11854,10035,8350,218
3895374251,911,13,True,12,5,29,5,3,4,239,3,1,0,0,102190,97401,3869,919,41232,39469,932,829,1482,7819,21,14536,12639,10535,38
3895312342,1255,121,False,24,10,18,7,4,5,166,5,1,1,0,84745,2140,81480,1124,37322,2140,34057,1124,5818,23086,13,26967,16758,16150,243
3895257841,1078,268,False,3,8,18,0,1,0,286,0,0,0,0,66859,57562,8836,459,23461,21551,1449,459,1702,11287,14,20863,11035,10885,110
3895301841,1024,887,False,15,9,16,4,3,5,164,4,1,0,0,53913,32519,11212,10181,16414,9154,3023,4236,5503,20318,3,27550,13571,11750,83
3894102436,1507,91,False,16,11,21,4,3,4,190,4,1,0,0,154928,1196,152224,1507,44019,426,42165,1427,4484,31197,6,34128,17321,16950,162
3893926719,1077,117,True,7,3,28,5,2,1,353,1,0,0,0,33421,25947,7239,235,9527,9133,159,235,1824,6021,23,10444,12985,9700,185
3893908332,1614,119,False,12,16,24,2,2,2,135,1,0,0,0,116437,257,114189,1990,34655,0,34370,285,2405,24511,20,40225,18291,17100,107
3891232695,1256,13,True,16,6,21,3,2,5,293,2,0,0,0,142376,135785,5586,1005,45238,43552,681,1005,3257,15194,26,30281,16750,15200,84
3891158899,975,246,True,10,10,20,2,1,3,149,0,0,0,0,39092,3277,34882,933,19511,1330,17247,933,1295,13942,25,17640,11390,9150,54
3891145071,950,268,True,2,8,20,0,1,0,155,0,0,0,0,57245,49572,2997,4676,16914,15745,1057,111,806,6418,13,13228,10269,10100,74
3890039234,952,21,True,11,7,19,3,1,3,255,0,0,0,0,59880,1646,49763,8470,21518,831,17767,2918,1859,5715,7,15256,12243,11500,79
3890043484,1330,412,False,0,11,24,0,0,0,175,0,0,0,0,33871,23269,9517,1085,8532,6743,703,1085,1096,46024,34,30578,11789,11450,113
3889986623,1459,110,False,15,17,20,4,2,3,151,1,0,0,0,126243,12313,110323,3605,45126,7793,36392,940,2019,17554,46,37568,18062,16800,252
3888403631,1341,7,False,8,9,27,2,1,1,203,0,0,0,0,57295,48101,6878,2315,29506,27734,1201,570,2696,14383,11,21766,14250,13900,12
3888368100,1143,236,False,10,11,11,2,2,3,184,1,0,0,0,93805,3227,83506,7071,25222,1414,21376,2430,1142,10604,0,24770,14243,13800,27
3888343608,1204,13,False,9,10,21,2,2,4,187,3,0,0,0,90538,84467,5270,800,23556,21786,1024,745,2120,13067,36,22714,13772,13200,75
3886763877,1430,30,True,11,16,35,2,2,3,243,1,0,0,0,81635,74273,3418,3943,40025,37994,713,1317,3269,18535,42,37040,16225,14400,533
3886699756,1238,81,True,8,11,16,2,2,3,152,2,0,0,0,76891,10616,66099,175,18250,6084,11991,175,1427,5608,1,20411,14040,13500,21
3886673289,1408,56,False,16,12,19,4,3,4,193,3,1,0,0,128668,2351,119888,6428,47752,2351,43817,1583,12476,49889,175,49825,17915,17400,416
3883898036,786,127,True,8,7,21,3,2,1,110,1,0,0,0,50383,45469,4399,515,19543,18146,882,515,728,4324,40,13028,10510,8985,239
3883894264,1030,21,False,14,10,24,4,3,2,127,2,2,0,0,108566,2373,92967,13225,36528,1151,31213,4163,3385,7012,10,17959,14589,12900,107
3883831011,1775,887,False,6,12,16,0,1,0,191,0,0,0,0,153476,77954,45812,29709,27520,15752,5563,6203,19087,59668,7,54273,17904,17100,212
3882564978,1296,432,True,5,9,32,2,1,2,207,0,0,0,0,83856,70128,13146,581,38950,35123,3270,556,6309,16019,63,24929,14555,13550,389
3882533127,1057,202,False,17,7,27,4,2,6,249,5,0,0,0,89891,3808,81479,4604,33313,1358,29940,2013,5394,7866,22,17442,14334,14200,104
3882479414,941,111,False,1,12,10,0,1,0,190,0,0,0,0,21222,10228,6594,4400,5189,3513,1221,455,62,28736,35,23107,8410,7950,209
3882484416,1284,91,False,7,15,24,2,2,1,128,2,0,0,0,53079,0,51777,1302,25864,0,24767,1097,3469,17594,7,28331,13031,12250,202
3882452742,744,96,False,4,5,6,2,2,2,215,2,0,0,0,45303,9927,28493,6881,13719,6277,5057,2385,2736,4169,11,9886,8401,5500,237
3881585020,903,81,True,11,5,23,4,2,4,252,3,0,0,0,56316,9413,46663,240,25496,6693,18563,240,1453,4984,3,12530,11274,9250,30
3881533244,1106,51,True,15,7,28,5,2,5,262,3,0,0,0,106715,376,96928,9410,36232,376,31912,3943,6086,9155,32,22568,14947,12650,58
3881496659,1508,35,False,15,9,25,4,2,5,227,2,0,0,0,73202,45522,18290,9390,28403,21847,5750,805,5153,14479,44,24033,17718,16900,354
3881511963,726,887,False,5,7,13,2,2,1,159,1,0,0,0,22135,10622,7044,4469,9574,4956,1986,2632,3149,9957,2,15638,8366,8300,33
3879641303,1772,51,False,23,13,34,6,4,5,175,5,2,1,0,197581,982,179182,17416,74980,982,65401,8596,8334,19787,47,36115,21357,19100,90
3879569608,948,76,False,9,6,13,2,2,4,240,2,0,0,0,57019,39944,13473,3601,19283,17574,1264,445,10246,9101,0,21295,11448,11150,78
3879615778,760,222,True,4,3,15,2,2,2,299,1,0,0,0,49538,1084,43711,4742,8462,202,7893,366,2838,3302,10,8981,9469,7100,66
3878776127,1213,51,False,12,7,17,3,3,4,331,1,1,0,0,110361,5678,101947,2735,31834,2063,29406,365,5563,13173,46,24238,14993,14050,111
3878839784,1114,236,False,15,13,24,2,2,6,133,4,0,0,0,103253,4100,89691,9461,42898,2258,35280,5359,797,12329,0,24372,14979,12700,1
3878677892,733,29,True,12,4,24,3,2,5,238,3,0,0,0,52495,7,45860,6627,19035,7,15954,3073,2596,4067,5,10336,10660,9050,111
3876311767,1853,68,True,20,18,40,3,3,4,172,4,1,0,0,197544,166012,6385,25146,53442,50326,2085,1029,6142,54363,18,48160,22755,17750,271
3875220411,1237,67,False,15,10,11,4,3,4,204,3,2,0,0,101947,67,78426,23452,32013,67,20033,11912,4329,8418,6,21115,15932,14250,50
3875185976,988,7,True,19,5,20,5,2,5,205,5,0,0,0,51158,42370,8097,690,22634,20941,1002,690,5108,10841,17,14052,14134,12200,56
3875182190,924,96,False,16,6,10,4,4,5,275,3,1,1,0,83974,18641,56509,8823,31569,14361,12835,4372,1019,5271,19,13278,13785,13200,280
3873866339,1090,35,True,7,6,18,2,1,1,218,0,0,0,0,31993,10051,21411,530,11575,5920,5125,530,3670,6839,16,13482,12172,10950,152
3873882828,844,518,False,3,9,15,0,1,0,147,0,0,0,0,51431,46782,4133,515,17306,16288,642,375,1801,10524,55,17612,8873,8550,151
3873798879,1182,119,True,11,6,18,4,2,3,251,1,0,0,0,65075,0,64495,580,21005,0,20425,580,5517,16494,14,24652,14673,13575,109
3873782792,1027,429,True,8,8,22,3,2,2,204,1,0,0,0,65820,4629,60995,195,18060,1644,16220,195,3659,11167,6,18989,12782,11300,98
3872827195,1206,126,True,9,7,22,3,3,2,201,2,1,0,0,82862,4368,78118,375,26270,2670,23225,375,3839,9674,5,16332,14200,12475,107
3872784438,984,85,False,3,8,9,0,1,0,174,0,0,0,0,42461,29680,12475,305,7483,6886,367,230,580,10013,8,16980,10667,9450,78
3871385182,1350,4,False,3,9,33,0,1,0,234,0,0,0,0,91303,82014,8102,1186,29493,26372,2034,1086,875,9004,33,22482,14509,15635,206
3871349312,1605,126,False,11,12,22,3,2,3,249,1,0,0,0,85907,4152,81190,564,34198,2686,30947,564,6894,18105,3,31165,17433,17950,70
3871345313,1000,5,True,9,8,22,3,1,1,190,0,0,0,0,41858,1664,39080,1113,21383,1402,19026,953,7521,17904,24,23205,11932,10750,186
3871321357,1064,126,True,6,6,20,3,1,1,252,0,0,0,0,54924,734,53570,620,16530,325,15584,620,4689,7822,2,14489,11961,10050,17
3869706783,1480,7,False,21,11,26,7,2,6,280,4,0,0,0,84458,70273,13195,990,38324,35091,2318,915,6168,25637,25,30797,17941,17000,116
3869679676,1282,202,False,13,11,19,4,2,2,211,1,0,0,0,100191,11386,87819,985,28773,4542,23636,595,6524,12780,24,26612,15582,14500,176
3869667025,1095,523,True,9,6,17,3,2,3,314,2,0,0,0,81513,4396,76802,315,20117,1739,18063,315,5541,12151,17,19347,13520,9275,83
3868576345,1599,7,False,12,10,17,4,2,4,329,1,0,0,0,108092,92191,14693,1207,37577,35088,1471,1017,6797,19643,15,27230,17312,16900,78
3868540328,1424,84,True,10,10,28,3,2,2,196,1,0,0,0,64952,55913,8284,755,26429,23480,2443,505,7619,19893,1,29298,15407,12650,118
3868455333,1052,68,False,12,10,19,3,2,4,134,1,0,0,0,49452,44418,4273,760,21223,19534,1129,560,3899,18366,9,22180,13109,12150,93
3868491788,712,201,True,4,6,33,2,2,1,127,1,0,0,0,12387,7467,4430,490,6585,4838,1257,490,1340,15602,26,12845,8518,6650,116
3867130600,1541,63,False,17,13,21,3,2,6,173,3,0,0,0,119812,113917,5061,833,40657,39568,289,798,8514,16678,30,41195,18539,17900,419
3867085626,1215,16,True,1,6,34,0,1,0,274,0,0,0,0,19399,12854,5577,967,7218,5464,786,967,26478,6681,34,12046,11769,11050,174
3866999119,1255,103,False,3,13,8,0,1,0,182,0,0,0,0,57296,33011,4277,20006,16649,10882,464,5302,4072,13181,31,31038,11501,11000,119
3866977188,538,51,True,12,3,12,6,3,3,282,4,1,0,0,29321,1364,27677,280,11705,1073,10351,280,2462,3075,13,7636,8984,7100,38
3865595902,1714,40,True,6,6,49,2,2,2,357,2,0,0,0,46365,40079,4830,1454,19193,17315,483,1394,31277,12702,60,27919,17732,13850,244
3865555459,1076,126,True,11,4,17,3,3,4,376,2,1,0,0,78250,3336,74135,779,26879,2169,24026,684,5910,7873,4,14911,14116,10900,25
3865551271,1236,110,False,20,9,24,6,3,4,218,3,2,0,0,121545,10823,109848,872,41847,6775,34199,872,5338,12605,46,23937,16235,15600,360
3863182177,1389,163,False,5,11,23,0,1,0,305,0,0,0,0,90191,83553,5537,1101,37097,35515,610,971,5834,9885,33,34068,14558,13700,444
3863059246,1534,26,False,7,11,44,2,1,1,175,0,0,0,0,115753,106348,6868,2536,37365,35719,1333,311,8901,13165,40,28285,16529,15200,217
3863015045,1449,81,True,16,9,24,3,3,6,201,3,1,0,0,134203,18171,113674,2357,46474,11640,33925,907,1255,6539,4,21551,18102,16800,46
3863021586,900,101,True,5,5,31,2,1,1,176,0,0,0,0,53122,46709,3518,2895,24345,23338,582,425,1083,3646,24,8712,9942,8550,116
3861847257,1278,523,False,7,9,21,2,1,1,259,0,0,0,0,86332,770,79461,6100,22166,770,19330,2066,6847,11790,11,22720,13860,12800,51
3860510962,740,222,True,9,2,18,4,2,2,394,3,0,0,0,49360,506,46675,2178,14154,256,13112,785,2495,3244,15,8059,10475,7200,50
3860375550,1049,876,False,3,12,17,0,1,0,134,0,0,0,0,56343,40819,3902,11621,17247,14321,294,2631,208,8521,33,18399,10691,9950,231
3860305899,1507,412,True,5,9,34,3,2,1,221,1,0,0,0,32822,24748,6749,1325,15511,12507,1979,1025,3009,56007,54,31415,15152,14550,835
3860312675,793,81,False,11,7,10,4,3,3,161,2,1,0,0,56944,9415,47183,345,26709,5512,20851,345,737,5206,1,12765,11254,10650,87
3859272122,1123,412,True,3,11,40,0,1,0,158,0,0,0,0,26071,19129,6136,805,11654,9121,1727,805,1253,35383,44,31909,12106,9700,126
3859191338,1378,104,False,16,9,24,6,2,3,273,2,0,0,0,158980,1855,156072,1051,34530,1309,32168,1051,7526,30238,26,34133,19006,17700,202
3859116657,1307,10,False,11,8,15,3,2,4,351,3,0,0,0,102294,74943,25795,1554,21451,16038,4241,1170,12947,11314,6,31393,15263,13850,144
3859100407,1125,202,True,24,5,18,11,3,5,270,7,3,0,0,103376,6905,95290,1181,35861,1738,32941,1181,7929,7709,32,17607,17511,14850,179
3858002091,1093,81,True,23,6,20,5,5,7,280,5,2,1,1,107937,23998,83433,505,41271,12798,27967,505,798,8783,5,16647,16080,13875,102
3857947169,1076,104,True,14,5,20,4,2,4,326,2,0,0,0,83431,1421,81499,510,23648,746,22391,510,5559,15226,17,19979,15106,14400,154
3856760155,972,76,True,12,6,32,7,1,2,327,0,0,0,0,52669,46465,5596,607,41327,38406,2343,577,8362,7402,0,17290,11947,7300,0
3856685145,1409,145,False,5,12,17,2,2,2,204,2,0,0,0,89714,10675,76285,2753,17891,5957,11650,283,5214,16708,0,25816,14558,13600,40
3856175228,1304,875,True,8,16,25,2,1,1,127,0,0,0,0,83732,282,70528,12920,28150,282,23063,4804,3534,55830,34,49238,14686,13750,220
3856202738,800,498,False,5,7,18,2,1,1,133,0,0,0,0,45492,925,44067,500,19942,925,18561,455,2088,3897,18,12986,9646,9050,77
3856148842,1515,360,True,20,11,28,6,3,4,182,3,1,0,0,138149,9353,127412,1382,40809,4299,35328,1182,6608,29933,0,35995,19857,17700,4
3850058254,1137,112,False,13,9,25,4,3,3,159,1,1,0,0,88092,77682,6070,4340,32502,29923,813,1765,4067,9954,46,20821,14755,14550,367
3849508859,1460,222,False,17,10,31,5,3,5,209,3,1,0,0,123046,1370,114389,7287,43637,894,38785,3957,5972,14190,28,30227,18444,17500,118
3849536034,1204,236,False,13,10,7,3,3,3,157,3,2,0,0,93538,2965,80205,10368,25617,1653,21242,2721,605,6343,0,18577,15344,14700,0
3849494016,1559,76,False,8,9,23,2,2,3,360,1,0,0,0,78363,58487,12865,7010,32511,30377,1514,620,17087,13203,0,34118,16257,16050,0
3846239230,1130,412,False,3,9,28,2,2,1,165,1,0,0,0,36481,26477,9504,500,11404,9834,1195,375,1069,34006,49,20835,11087,9850,124
3846214535,1354,236,False,7,10,17,3,2,1,243,1,0,0,0,99434,6739,82120,10574,20836,2832,16606,1397,831,8679,0,24694,15142,14700,0
3844999072,1296,51,True,7,6,13,3,1,1,276,0,0,0,0,91623,3581,87591,450,21170,1597,19123,450,7261,7961,33,19515,14600,11400,69
3844966571,1011,29,True,23,9,22,5,2,6,169,7,0,0,0,78646,1077,66523,11045,32795,612,25268,6914,3578,12090,9,18084,15708,12775,104
3844897622,930,76,True,12,4,21,5,2,2,319,2,0,0,0,49022,38070,9663,1289,18967,17190,951,825,8847,7813,0,15785,11882,10350,26
3843613914,1713,22,False,8,12,41,3,2,1,208,1,0,0,0,156362,6026,149035,1299,48546,3818,43427,1299,1114,20252,101,38641,18957,16500,1058
3843572000,887,81,False,9,6,12,4,2,2,214,1,0,0,0,84907,15575,68928,403,21613,7250,13960,403,1131,4035,0,12129,11778,11450,0
3843499059,882,201,True,6,5,27,2,2,2,275,1,0,0,0,16617,9778,6220,617,9215,7609,987,617,659,22264,29,15108,10217,8100,176
3843533848,1131,91,True,12,10,24,3,2,3,116,1,0,0,0,81602,0,80458,1143,26050,0,24907,1143,6560,16880,4,24875,14703,12200,126
3843530034,1275,18,True,15,10,9,4,3,5,194,3,1,0,0,123957,15420,99084,9452,25376,3028,18973,3374,5386,10156,2,26212,16817,19960,78
3843456167,1340,67,True,11,12,25,3,1,3,147,0,0,0,0,112809,0,89651,23158,35650,0,22925,12724,6160,11180,9,25414,15412,12500,12
